Rank,Name,Global_Sales,,platform,Genre,Publisher,NA_Sales,¯Êº|
14938,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,0.02,,4,9,26,0,
14939,Battlefield 2: Modern Combat(JP sales),0.02,,7,7,8,0,
14940,The Idolmaster: Gravure For You! Vol.7,0.02,,6,9,26,0,
14941,Stake: Fortune Fighters,0.02,,14,11,497,0.02,
14942,Serious Sam Advance,0.02,,9,7,257,0.02,
14943,The Settlers: Rise of an Empire,0.02,,15,12,6,0.01,
14944,Let's Play Garden,0.02,,1,8,186,0.02,
14945,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,0.02,,6,10,472,0,
14946,Pop'n Music 12 Iroha,0.02,,7,8,15,0,
14947,BeatMania IIDX 11: IIDX Red,0.02,,7,8,15,0,
14948,Warhammer Online: Age of Reckoning,0.02,,15,4,259,0,
14949,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,0.02,,18,1,15,0,
14950,Road Trip: The Arcade Edition,0.02,,18,3,98,0.02,
14951,Juusanshi Engi Engetsu Sangokuden 2,0.02,,16,9,289,0,
14952,No More Heroes: Heroes' Paradise,0.02,,5,9,515,0,
14953,Virtua Tennis: World Tour (jp sales),0.02,,16,1,9,0,
14954,World Series of Poker 2008: Battle for the Bracelets,0.02,,16,6,5,0.02,
14955,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,0.02,,16,9,44,0,
14956,Cold War,0.02,,14,7,195,0.02,
14957,Steel Battalion: Line of Contact,0.02,,14,8,10,0.02,
14958,Naruto Shippuden: Ultimate Ninja Storm Collection,0.02,,6,9,26,0,
14959,Ken to Mahou to Gakuen Mono. 2G,0.02,,6,4,52,0,
14960,NBA Starting Five,0.02,,14,1,15,0.02,
14961,Kami Naru Kimi to,0.02,,16,10,289,0,
14962,Spy Hunter: Nowhere To Run,0.02,,7,3,491,0.01,
14963,LEGO Harry Potter: Years 1-4,0.02,,15,9,20,0.01,
14964,Ikki Tousen: Eloquent Fist,0.02,,16,11,515,0,
14965,Viva Pinata,0.02,,15,8,2,0,
14966,Carmen Sandiego: The Secret of the Stolen Drums,0.02,,14,9,130,0.02,
14967,Disney's Magical Quest 3 Starring Mickey and Donald,0.02,,9,9,10,0.02,
14968,Chili Con Carnage,0.02,,16,7,22,0,
14969,Bus Simulator 16,0.02,,15,8,122,0,
14970,Rengoku II:  The Stairway To H.E.A.V.E.N.,0.02,,16,9,15,0.02,
14971,Teddy Together,0.02,,10,8,1,0,
14972,Pony Luv,0.02,,4,8,266,0.02,
14973,Strike Witches 2: Iyasu Naosu Punipunisuru,0.02,,4,9,548,0,
14974,Omega Quintet,0.02,,11,4,165,0,
14975,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,0.02,,6,9,26,0,
14976,Demigod,0.02,,15,12,12,0,
14977,The Voice,0.02,,6,9,5,0.02,
14978,"Ed, Edd n Eddy: The Mis-Edventures",0.02,,14,2,491,0.02,
14979,Bunmei Haruka: Aoiza Ibunroku,0.02,,16,9,234,0,
14980,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,0.02,,6,10,26,0,
14981,Blade Arcus from Shining EX,0.02,,11,11,9,0,
14982,Vantage Master Portable,0.02,,16,4,220,0,
14983,Lilpri 4: Hime-Chen! Apple Pink,0.02,,4,10,9,0,
14984,Star Trek Online,0.02,,15,4,12,0,
14985,Rapala for Kinect,0.02,,5,1,5,0,
14986,Ru3y Challenge 3,0.02,,5,1,60,0,
14987,"Hisshou Pachinko*Pachi-Slot Kouryaku Series 4 Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",0.02,,4,6,178,0,
14988,Diabolik Lovers: Vandead Carnival,0.02,,22,9,289,0,
14989,O.M.G. 26 - Our Mini Games,0.02,,4,5,13,0.02,
14990,Ty the Tasmanian Tiger 3: Night of the Quinkan,0.02,,14,9,98,0.02,
14991,AMF Xtreme Bowling,0.02,,7,1,513,0.01,
14992,Total Overdose: A Gunslinger's Tale in Mexico,0.02,,14,7,22,0.02,
14993,Bomberman Fantasy Race,0.02,,13,3,19,0.01,
14994,Colin McRae Rally 2.0,0.02,,9,3,158,0.02,
14995,Carnage Heart EXA,0.02,,16,12,112,0,
14996,Tropico 4: Modern Times,0.02,,15,12,546,0,
14997,Europa Universalis III Complete,0.02,,15,12,428,0,
14998,Bugriders: The Race of Kings,0.02,,13,3,14,0.01,
14999,Bust-A-Move,0.02,,25,5,495,0,
15000,1 de Asobu: Metroid Prime,0.02,,1,7,1,0,
15001,Payout Poker & Casino,0.02,,16,6,65,0.02,
15002,1 de Asobu: Metroid Prime,0.02,,1,7,1,0,
15003,Wangan Midnight Portable,0.02,,16,3,250,0,
15004,Cross Ange: Tenshi to Ryuu no Rondo tr.,0.02,,22,9,26,0,
15005,Canvas 2,0.02,,7,10,548,0,
15006,Memories Off: Sorekara Again,0.02,,7,10,540,0,
15007,Tom Clancy's Rainbow Six: Vegas 2,0.02,,15,7,6,0,
15008,11eyes: CrossOver,0.02,,5,10,44,0,
15009,Kenka Bancho Otome,0.02,,22,9,376,0,
15010,Supermodel Makeover by Lauren Luke,0.02,,4,8,127,0,
15011,George of the Jungle and the Search for the Secret,0.02,,1,2,292,0.02,
15012,AirForce Delta Storm,0.02,,9,7,15,0.02,
15013,Serious Sam HD: Gold Edition,0.02,,5,7,513,0,
15014,Peter Pan in Disney's Return to Never Land,0.02,,13,2,4,0.01,
15015,Ferrari Challenge Trofeo Pirelli Deluxe,0.02,,1,3,339,0,
15016,Xenosaga I¡PII,0.02,,4,4,26,0,
15017,SimCity Societies,0.02,,15,8,8,0,
15018,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,0.02,,1,1,284,0,
15019,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,0.02,,6,6,26,0,
15020,Fishdom 2 Deluxe,0.02,,15,5,383,0,
15021,Kuusen II,0.02,,7,8,548,0,
15022,Cross Channel: In Memory of All People,0.02,,5,10,176,0,
15023,Bomberman Story 4,0.02,,4,4,386,0,
15024,Penguins of Madagascar,0.02,,1,9,26,0,
15025,Clannad: Mitsumi Mamoru Sakamichi de - Joukan,0.02,,16,10,404,0,
15026,Brothers in Arms: Hell's Highway,0.02,,15,7,6,0,
15027,Are You Alice?,0.02,,16,10,289,0,
15028,Future Tactics: The Uprising,0.02,,18,12,570,0.02,
15029,Stronghold Crusader Extreme,0.02,,15,12,244,0,
15030,Kensei: Sacred Fist,0.02,,13,11,15,0.01,
15031,Backyard NFL Football,0.02,,4,1,12,0.02,
15032,Okashi na Shima no Peter Pan: Sweet Never Land,0.02,,16,10,399,0,
15033,Urakata Hakuoki,0.02,,16,10,289,0,
15034,Cities XL 2011,0.02,,15,8,224,0,
15035,Kung Fu Panda,0.02,,15,9,5,0,
15036,Gift: Prism,0.02,,7,10,343,0,
15037,PDC World Championship Darts: Pro Tour,0.02,,5,1,445,0,
15038,Shanghai: True Valor,0.02,,13,5,5,0.01,
15039,Tokyo Xanadu eX+,0.02,,11,4,456,0,
15040,Major Dream: Major 4 Dream Baseball,0.02,,4,1,334,0,
15041,Steins;Gate: Senkei Kousoku no Phonogram,0.02,,5,10,44,0,
15042,Thunderbir4,0.02,,9,7,24,0.02,
15043,Winning Post 8 2015,0.02,,22,9,326,0,
15044,Vitamin Z Revolution,0.02,,16,10,178,0,
15045,Aria: The Origination ~Aoi Wakusei no El Cielo~,0.02,,7,10,59,0,
15046,Inkheart,0.02,,4,10,195,0.02,
15047,Street Fighter X Tekken,0.02,,15,11,10,0,
15048,Lunatic Dawn Tempest,0.02,,7,4,112,0,
15049,Ceville,0.02,,15,9,546,0,
15050,Strike Witches: Shirogane no Tsubasa,0.02,,16,12,548,0,
15051,Total Immersion Racing,0.02,,14,3,205,0.02,
15052,Totally Spies! 2: Undercover,0.02,,4,9,12,0.01,
15053,Luxor: The Wrath of Set,0.02,,16,5,476,0.02,
15054,Natalie Brooks: Mystery at Hillcrest High,0.02,,4,9,528,0,
15055,NASCAR Heat Evolution,0.02,,17,3,198,0.02,
15056,Board Game: Top Shop,0.02,,13,6,348,0.01,
15057,NANA: Live Staff Daiboshuu! Shoshinsha Kangei,0.02,,4,9,15,0,
15058,Castlevania: Lor4 of Shadow - Reverie,0.02,,5,9,15,0.02,
15059,Xia-Xia,0.02,,4,2,472,0,
15060,Cocoto Magic Circus,0.02,,1,7,463,0.02,
15061,Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,0.02,,7,10,515,0,
15062,Dunamis 15,0.02,,6,10,44,0,
15063,DemiKi4: Dark Version,0.02,,9,4,125,0.02,
15064,Mage Knight: Destiny's Soldier,0.02,,4,12,26,0.02,
15065,GT Legen4,0.02,,15,3,12,0,
15066,Blender Bros.,0.02,,9,2,65,0.02,
15067,Suzumiya Haruhi no Heiretsu,0.02,,1,10,9,0,
15068,F1 Race Stars,0.02,,15,3,158,0,
15069,DemiKi4: Light Version,0.02,,9,4,125,0.02,
15070,Nanatsuiro * Drops Pure!!,0.02,,7,10,503,0,
15071,Pe-Jongju to Manabu Kankokugo 4: Test-Hen,0.02,,4,6,178,0,
15072,Escape the Emerald Star,0.02,,15,5,410,0.02,
15073,La Corda d'Oro 4,0.02,,22,9,326,0,
15074,Thomas and Frien4: Steaming around Sodor,0.02,,10,9,128,0,
15075,Titanic Mystery,0.02,,1,5,445,0.02,
15076,Falcon 4.0: Allied Force,0.02,,15,8,263,0,
15077,Bottom of the 9th '97,0.02,,13,1,15,0.01,
15078,Shaman King: Chou Senjiryokketsu 3,0.02,,9,4,539,0,
15079,Ride,0.02,,5,3,489,0,
15080,Line Rider 2: Unbound,0.02,,1,5,186,0.02,
15081,HatsuKare * Renai Debut Sengen!,0.02,,16,10,234,0,
15082,Treasure Chase,0.02,,4,5,350,0.02,
15083,Unreal Anthology,0.02,,15,7,491,0,
15084,X3: Terran War Pack,0.02,,15,6,186,0,
15085,Prison Architect,0.02,,11,9,560,0.01,
15086,G1 Jockey 1,0.02,,1,1,326,0,
15087,Kingdom: Ikkitousen no Ken,0.02,,16,9,15,0,
15088,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,0.02,,7,11,95,0,
15089,Ru3y League Live 3,0.02,,11,9,306,0,
15090,Tom Clancy's EndWar,0.02,,15,12,6,0,
15091,RayCrisis: Series Termination,0.02,,13,7,550,0.01,
15092,Left 4 Dead,0.02,,15,7,8,0,
15093,Bejeweled 2 Deluxe,0.02,,15,5,224,0,
15094,Ikki Tousen: Shining Dragon,0.02,,7,4,515,0,
15095,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,0.02,,7,10,487,0,
15096,Toxic Grind,0.02,,14,1,29,0.02,
15097,DiRT,0.02,,15,3,158,0,
15098,Kawasaki Jet Ski,0.02,,1,3,497,0.02,
15099,Genkai Tokki: Seven Pirates,0.02,,22,4,165,0,
15100,Enchanted Arms (JP sales),0.02,,5,4,6,0,
15101,ScrapLand,0.02,,14,9,186,0.02,
15102,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,0.02,,16,6,431,0,
15103,Geten no Hana,0.02,,16,6,326,0,
15104,Crazy Machi2,0.02,,1,5,197,0.01,
15105,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,0.02,,16,10,326,0,
15106,Blade Arcus from Shining EX,0.02,,6,11,9,0,
15107,Brave: The Video Game,0.02,,1,9,33,0,
15108,Frontli2: Fuel of War,0.02,,15,7,29,0,
15109,D.Gray-man: Sousha no Shikaku,0.02,,7,10,15,0,
15110,Indianapolis 500 Evolution,0.02,,5,3,100,0.02,
15111,Ookami to Koushinryou: Omiowataru Kaze,0.02,,4,10,116,0,
15112,Grey's Anatomy: The Video Game,0.02,,15,10,6,0,
15113,School Days LxH,0.02,,7,10,554,0,
15114,Neo Angelique,0.02,,7,10,326,0,
15115,Big Idea's VeggieTales: LarryBoy and the Bad Apple,0.02,,7,9,169,0.01,
15116,Namco Museum Battle Collection (JP sales),0.02,,16,6,4,0,
15117,Chaos;Head Noah,0.02,,16,10,44,0,
15118,Brandish: The Dark Revenant,0.02,,16,4,220,0,
15119,Summon Night: Swordcraft Story,0.02,,9,4,131,0.02,
15120,Samurai Shodown V,0.02,,14,11,292,0.02,
15121,Pro Fishing Challenge,0.02,,14,1,125,0.02,
15122,Minna no Chizu 2,0.02,,16,6,97,0,
15123,Franklin's Great Adventures,0.02,,4,9,241,0.02,
15124,Test Drive Unlimited,0.02,,15,3,12,0,
15125,SAW,0.02,,15,9,15,0,
15126,Princess Saver! Eternal Love for My Lady,0.02,,7,10,162,0,
15127,To Love-Ru Trouble: Dark2s - True Princess,0.02,,22,9,234,0,
15128,Tokyo Mew Mew,0.02,,13,4,335,0,
15129,Jitsumei Jikkyou Keiba Dream Classic 2002,0.02,,7,1,26,0,
15130,Ice Age: Dawn of the Dinosaurs,0.02,,15,9,5,0.02,
15131,Interactive Storybook 4 Series 3,0.02,,4,6,313,0.02,
15132,Moujuutsukai to Oujisama: Snow Bride Portable,0.02,,16,10,289,0,
15133,Twinkle * Crusaders GoGo!,0.02,,16,10,116,0,
15134,Serious Sam HD: Gold Edition,0.02,,15,7,190,0,
15135,Rule of Rose,0.02,,7,9,13,0.01,
15136,RedCard 20-03,0.02,,18,1,491,0.02,
15137,Homeworld,0.02,,15,12,24,0,
15138,Freestyle Metal X,0.02,,14,3,491,0.02,
15139,Shonen Jump's One Piece: Grand Adventure,0.02,,7,11,26,0.01,
15140,Pac-Man World Rally,0.02,,7,3,26,0.01,
15141,Plants vs. Zombies: Garden Warfare,0.02,,15,7,8,0,
15142,Max Payne,0.02,,15,7,3,0,
15143,Uta Kumi 575,0.02,,22,6,9,0,
15144,Invizimals: The Lost Kingdom,0.02,,6,9,4,0,
15145,428: Fuusa Sareta Shibuya de,0.02,,6,10,359,0,
15146,IL-2 Sturmovik: Forgotten Battles,0.02,,15,8,6,0,
15147,Overlord,0.02,,15,12,158,0,
15148,Sacred 3,0.02,,15,4,186,0,
15149,The Professor's Brain Trainer: Logic,0.02,,4,5,13,0.02,
15150,Fritz Chess,0.02,,1,12,186,0.02,
15151,Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,0.02,,16,6,178,0,
15152,NFL Blitz Pro,0.02,,18,1,491,0.02,
15153,Rocket League,0.02,,15,1,13,0.01,
15154,Balls of Fury,0.02,,1,1,98,0.02,
15155,18 Wheels of Steel: Extreme Trucker,0.02,,15,3,383,0,
15156,Ru3y World Cup 2015,0.02,,17,1,6,0,
15157,Winning Post 8 2015,0.02,,6,9,326,0,
15158,Veggy World,0.02,,4,7,566,0.02,
15159,Commandos: Strike Force,0.02,,14,7,22,0.02,
15160,Ukiyo no Roushi,0.02,,22,9,65,0,
15161,SBK: Snowboard Ki4,0.02,,4,1,386,0.02,
15162,Warriors of the Lost Empire (JP sales),0.02,,16,4,499,0,
15163,Jojo's Bizarre Adventure,0.02,,13,11,19,0.01,
15164,Lode Runner,0.02,,4,5,283,0,
15165,Zathura,0.02,,14,10,3,0.02,
15166,Cities in Motion Collection,0.02,,15,8,65,0,
15167,Evolution Snowboarding,0.02,,7,1,15,0.01,
15168,Jissen Pachinko Hisshouhou! CR Sakura Taisen,0.02,,7,6,9,0,
15169,Aegis of Earth: Protonovus Assault,0.02,,11,9,406,0.02,
15170,Freedom Wings,0.02,,4,8,471,0.02,
15171,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,0.02,,8,5,164,0,
15172,Zillions of Enemy X: Zetsukai no Crusade,0.02,,6,4,453,0,
15173,Dream Chronicles,0.02,,4,10,99,0.02,
15174,Kung Fu Panda: Showdown of Legendary Legen4,0.02,,6,9,525,0,
15175,The Settlers IV,0.02,,15,12,141,0,
15176,Happi2s! De-Lucks,0.02,,7,10,515,0,
15177,Mount & Blade,0.02,,15,4,428,0,
15178,Doki Majo Plus,0.02,,4,10,366,0,
15179,Eureka Seven Vol. 2: The New Vision,0.02,,7,7,26,0,
15180,Love Once: Mermaid's Tears,0.02,,6,10,65,0,
15181,Puzzle Challenge: Crosswor4 and More!,0.02,,7,5,169,0.01,
15182,Mata Hari: Betrayal is only a Kiss Away,0.02,,15,10,197,0,
15183,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",0.02,,16,9,178,0,
15184,Muppets Party Cruise,0.02,,18,6,330,0.02,
15185,Quake 4,0.02,,15,7,5,0,
15186,Maximum Capacity: Hotel Giant,0.02,,15,12,570,0,
15187,Sengoku Otome: Legend Battle,0.02,,22,9,65,0,
15188,Shippuu Mahou Daisakusen: Kingdom-Grandprix,0.02,,23,7,237,0,
15189,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,0.02,,16,6,93,0,
15190,Quiz Present Variety Q-Sama!! 4: Pressure Study x Atama Gai Kunaru Drill SP,0.02,,4,6,413,0,
15191,Fritz Chess,0.02,,4,12,186,0.02,
15192,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,0.02,,16,10,399,0,
15193,Fuel,0.02,,15,3,158,0,
15194,Serious Sam: Next Encounter,0.02,,18,7,257,0.02,
15195,PachiPara 15: Super Umi Monogatari in Okinawa 2,0.02,,6,6,562,0,
15196,Motto! SoniComi,0.02,,6,8,549,0,
15197,Let's Play Flight Attendant,0.02,,4,8,186,0.02,
15198,Akai Ito 4,0.02,,4,10,59,0,
15199,Knight's Apprentice: Memorick's Adventures,0.02,,14,9,494,0.02,
15200,Saint,0.02,,1,7,65,0.02,
15201,Darksiders,0.02,,6,9,29,0.01,
15202,Natsuiro no Sunadokei,0.02,,7,10,405,0,
15203,Indigo Prophecy,0.02,,15,10,12,0,
15204,Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,0.02,,7,6,9,0,
15205,Tale of a Hero,0.02,,15,10,179,0,
15206,Valentino Rossi: The Game,0.02,,17,3,26,0,
15207,Turbo: Super Stunt Squad,0.02,,6,1,178,0,
15208,FIFA Soccer 09,0.02,,15,1,8,0,
15209,The Lord of the Rings: The Battle for Middle-Earth II,0.02,,15,12,8,0.01,
15210,Ballblazer Champions,0.02,,13,1,173,0.01,
15211,Steal Princess,0.02,,4,2,65,0.02,
15212,So Blonde,0.02,,15,10,22,0,
15213,Winter Sports 2011,0.02,,5,1,197,0,
15214,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,0.02,,7,10,59,0,
15215,Disney's Meet the Robinsons,0.02,,4,9,33,0.02,
15216,Casper's Scare School: Classroom Capers,0.02,,4,10,140,0.02,
15217,Moujuutsukai to Oujisama Portable,0.02,,16,10,289,0,
15218,Galaxy Angel II: Eigou Kaiki no Koku,0.02,,7,12,148,0,
15219,Genroh,0.02,,16,9,289,0,
15220,Otome wa Oa2ama Boku ni Koi Shiteru Portable,0.02,,16,10,59,0,
15221,Iron Phoenix,0.02,,14,11,9,0.02,
15222,Legend: Hand of God,0.02,,15,4,197,0,
15223,Geon Cube,0.02,,1,5,436,0.02,
15224,Tennis no Oji-Sama: Driving Smash! Side King,0.02,,4,1,15,0,
15225,Kuon,0.02,,7,10,551,0.01,
15226,Kannou Mukashi Banashi Portable,0.02,,16,10,289,0,
15227,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,0.02,,6,10,59,0,
15228,Diabolik Lovers: More Blood,0.02,,22,10,289,0,
15229,Triple Crown Championship Snowboarding,0.02,,1,1,188,0.02,
15230,UnchainBlades EXXiV,0.02,,10,4,234,0,
15231,The Fast and the Furious,0.02,,16,3,186,0.02,
15232,Fallout Trilogy,0.02,,15,4,6,0,
15233,Carmen Sandiego: The Secret of the Stolen Drums,0.02,,18,9,130,0.02,
15234,The Sims: Complete Collection,0.02,,15,8,8,0.01,
15235,Command & Conquer 3: Deluxe Edition,0.02,,15,12,8,0,
15236,Dance! It's Your Stage,0.02,,6,6,197,0,
15237,Sacred Gold,0.02,,15,4,206,0,
15238,Dies Irae: Amantes Amentes,0.02,,16,9,75,0,
15239,Puyo Puyo! 15th Anniversary,0.02,,16,5,9,0,
15240,Mind over Matter,0.02,,4,5,13,0.02,
15241,The Idolmaster: Gravure For You! Vol.9,0.02,,6,9,26,0,
15242,Discovery Ki4: Snake Safari,0.02,,4,8,13,0.02,
15243,Ryu-koku,0.02,,7,10,540,0,
15244,Maji de Manabu: LEC de Ukaru - 4 Hishou Boki 3-Kyuu,0.02,,4,6,17,0,
15245,Group S Challenge,0.02,,14,3,10,0.02,
15246,GunParade Orchestra: Midori no Shou,0.02,,7,10,4,0,
15247,Shooter: Starfighter Sanvein,0.02,,13,7,492,0.01,
15248,Jewel Master: Cradle Of Rome 2,0.02,,4,5,386,0,
15249,Sakura Wars 1 & 2,0.02,,16,12,9,0,
15250,Kao Challengers,0.02,,16,2,12,0.02,
15251,Brave: The Video Game,0.02,,4,9,33,0,
15252,Order of War,0.02,,15,12,17,0,
15253,Terminator 3: The Redemption,0.02,,18,7,12,0.02,
15254,Painkiller,0.02,,15,7,195,0,
15255,Date A Live: Arusu Install,0.02,,6,10,165,0,
15256,Canimal Triple,0.02,,22,6,20,0,
15257,Tengen Toppa Gurren-Lagann,0.02,,4,9,15,0,
15258,Sugoi Hebereke,0.02,,8,11,344,0,
15259,Pebble Beach Golf Links,0.02,,23,1,9,0,
15260,Spider-Man: Web of Shadows,0.02,,15,9,5,0,
15261,Dakar 2: The World's Ultimate Rally,0.02,,14,3,31,0.02,
15262,Jelly Belly: Ballistic Beans,0.02,,1,5,98,0.02,
15263,PopCap Hits!,0.02,,5,6,410,0,
15264,Mario Tennis,0.02,,10,1,472,0,
15265,Higurashi Daybreak Portable Mega Edition,0.02,,16,10,59,0,
15266,Dragon's Lair,0.02,,4,2,188,0.02,
15267,Shinken de Watashi ni Koi Shinasai! R,0.02,,6,9,487,0,
15268,Whiteout,0.02,,7,3,15,0.01,
15269,Shiratsuyu no Kai,0.02,,16,10,289,0,
15270,Dungeon Defenders,0.02,,15,4,65,0.02,
15271,Final Fantasy XIV: Heavensward,0.02,,6,9,17,0.01,
15272,Sniper Elite V2,0.02,,19,7,13,0,
15273,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,0.02,,16,8,225,0,
15274,XGRA: Extreme G Racing Association,0.02,,18,3,31,0.02,
15275,Command & Conquer: The First Decade,0.02,,15,12,8,0.01,
15276,Thomas & Frien4: Hero of the Rails,0.02,,1,6,65,0,
15277,Taito Legen4 2,0.02,,7,6,205,0.01,
15278,World Championship Poker featuring Howard Lederer: All In,0.02,,1,6,13,0.02,
15279,Kill.Switch,0.02,,9,7,98,0.02,
15280,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",0.02,,16,10,289,0,
15281,Jinsei Game 1,0.02,,1,6,334,0,
15282,Heavy Fire: The Chosen Few 3D,0.02,,10,7,512,0.02,
15283,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,0.02,,4,6,132,0,
15284,Hyakka Hyakurou: Sengoku Ninpoujou,0.02,,22,10,178,0,
15285,Jake Hunter: Detective Chronicles,0.02,,4,10,57,0.02,
15286,Gekka Ryouran Romance,0.02,,16,10,289,0,
15287,Don Bradman Cricket 14,0.02,,6,1,306,0,
15288,Guess the Logos,0.02,,14,5,9,0.02,
15289,Ore no Yome: Anata Dake no Hanayome,0.02,,5,10,289,0,
15290,Crime Scene,0.02,,4,10,450,0,
15291,Military History: Commander - Europe at War,0.02,,16,12,368,0,
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,0.02,,23,6,363,0,
15293,Final Approach 2: 1st Priority,0.02,,7,10,405,0,
15294,Stormrise,0.02,,15,12,9,0,
15295,Gochuumon wa Usagi Desu ka?? Wonderful Party!,0.02,,22,10,44,0,
15296,Moujuutsukai to Oujisama: Snow Bride,0.02,,7,10,289,0,
15297,Detective Jinguuji Saburo: Ronde Revenge,0.02,,10,9,108,0,
15298,Casper: Spirit Dimensions,0.02,,18,2,330,0.02,
15299,Meitantei Evangelion,0.02,,7,10,148,0,
15300,Tsuyo Kiss 2 Portable,0.02,,16,10,462,0,
15301,Butt-Ugly Martians: Zoom or Doom!,0.02,,7,3,24,0.01,
15302,Mar Heaven: Karudea no Akuma,0.02,,4,4,15,0,
15303,F1 2016 (Codemasters),0.02,,15,3,158,0,
15304,Brain Dead 13,0.02,,13,10,157,0.01,
15305,Spider-Man 3,0.02,,15,2,5,0.02,
15306,Robotics;Notes,0.02,,5,10,44,0,
15307,Hoppie,0.02,,4,2,566,0.02,
15308,Ru3y League Team Manager 2015,0.02,,15,9,60,0,
15309,Shaberu! 4 Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,0.02,,4,6,326,0,
15310,The Lord of the Rings Online: Mi2 of Moria,0.02,,15,4,159,0,
15311,T.A.C. Heroes : Big Red One,0.02,,4,12,350,0.02,
15312,War Leaders: Clash of Nations,0.02,,15,12,153,0,
15313,Dungeons & Dragons: Shadow over Mystara,0.02,,6,4,10,0,
15314,The King of Fighters NeoWave,0.02,,14,11,366,0.02,
15315,Super PickUps,0.02,,7,3,90,0.01,
15316,Puzzle Quest: Challenge of the Warlor4,0.02,,16,5,178,0.01,
15317,Aquanaut's Holiday,0.02,,13,10,4,0.01,
15318,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,0.02,,4,10,515,0,
15319,Runaway: A Twist of Fate,0.02,,4,10,224,0,
15320,Hot 'n' Cold,0.02,,4,9,34,0.02,
15321,Nisenochigiri,0.02,,16,10,289,0,
15322,Wakeboarding Unleashed Featuring Shaun Murray,0.02,,9,1,121,0.01,
15323,The Testament of Sherlock Holmes,0.02,,5,10,224,0,
15324,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,0.02,,7,9,335,0,
15325,Last Escort,0.02,,7,10,178,0,
15326,Meikyuu Cross Blood: Reloaded,0.02,,5,9,65,0,
15327,Livly Garden,0.02,,4,8,515,0,
15328,Nicktoons Collection: Game Boy Advance Video Volume 3,0.02,,9,6,472,0.01,
15329,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,0.02,,16,4,353,0,
15330,Commando: Steel Disaster,0.02,,4,7,529,0.02,
15331,Aria: The Natural ~Tooi Yume no Mirage~,0.02,,7,10,59,0,
15332,Hellgate: London,0.02,,15,4,8,0,
15333,Katekyoo Hitman Reborn! Dream Hyper Battle! 1,0.02,,1,11,515,0,
15334,The Awakened Fate Ultimatum,0.02,,6,4,453,0,
15335,Gal Gun,0.02,,6,7,59,0,
15336,Chuck E. Cheese's Super Collection,0.02,,1,9,61,0.02,
15337,Hakuouki: Yuugi Roku 4,0.02,,4,10,289,0,
15338,Mystery Tales 2: The Spirit Mask,0.02,,4,5,65,0,
15339,Kung Fu Panda: Showdown of Legendary Legen4,0.02,,10,9,525,0,
15340,Shonen Jump's Shaman King: Master of Spirits 2,0.02,,9,4,15,0.01,
15341,Dead Rising,0.02,,11,9,10,0.01,
15342,Homefront: The Revolution,0.02,,15,7,186,0,
15343,Toki no Kizuna: Hanayui Tsuzuri,0.02,,16,10,289,0,
15344,The Technomancer,0.02,,17,4,224,0.01,
15345,Rinne no Lagrange: Kamogawa Days,0.02,,6,10,26,0,
15346,TOCA Race Driver 3,0.02,,15,3,158,0,
15347,Airport Simulator,0.02,,15,8,65,0,
15348,Casper's Scare School: Spooky Sports Day,0.02,,1,1,140,0.02,
15349,Code R,0.02,,23,10,398,0,
15350,The Idolmaster: Gravure For You! Vol.8,0.02,,6,9,26,0,
15351,Disney Sports Football,0.02,,9,1,65,0.01,
15352,Oil Rush,0.02,,15,12,287,0,
